site_id,year,month,interval_count_in,interval_count_out,max_interval_count_in,max_interval_count_out,mean_interval_count_in,mean_interval_count_out,min_interval_count_in,min_interval_count_out,total_count_in,total_count_out,zero_count_intervals_in,zero_count_intervals_out,weather_hours_available,avg_temperature_2m,min_temperature_2m,max_temperature_2m,avg_relative_humidity_2m,total_precipitation,total_rain,total_snowfall,avg_cloud_cover,avg_wind_speed_10m,most_common_weather_code,station_to_weather_grid_km,rainy_days,heavy_rain_days,frost_days,storm_days,bike_crash_count_2_5km,bike_crash_happened_2_5km,month_sin,month_cos,total_count_in_lag1,total_count_in_lag2,total_count_in_roll3_mean,total_count_in_roll6_mean,total_count_in_roll3_std,total_count_out_lag1,total_count_out_lag2,total_count_out_roll3_mean,total_count_out_roll6_mean,total_count_out_roll3_std,mean_interval_count_in_lag1,mean_interval_count_in_lag2,mean_interval_count_in_roll3_mean,mean_interval_count_in_roll6_mean,mean_interval_count_in_roll3_std,mean_interval_count_out_lag1,mean_interval_count_out_lag2,mean_interval_count_out_roll3_mean,mean_interval_count_out_roll6_mean,mean_interval_count_out_roll3_std,zero_count_intervals_in_lag1,zero_count_intervals_in_lag2,zero_count_intervals_in_roll3_mean,zero_count_intervals_in_roll6_mean,zero_count_intervals_in_roll3_std,zero_count_intervals_out_lag1,zero_count_intervals_out_lag2,zero_count_intervals_out_roll3_mean,zero_count_intervals_out_roll6_mean,zero_count_intervals_out_roll3_std,avg_temperature_2m_lag1,avg_temperature_2m_lag2,avg_temperature_2m_roll3_mean,avg_temperature_2m_roll6_mean,avg_temperature_2m_roll3_std,total_precipitation_lag1,total_precipitation_lag2,total_precipitation_roll3_mean,total_precipitation_roll6_mean,total_precipitation_roll3_std,avg_wind_speed_10m_lag1,avg_wind_speed_10m_lag2,avg_wind_speed_10m_roll3_mean,avg_wind_speed_10m_roll6_mean,avg_wind_speed_10m_roll3_std,avg_cloud_cover_lag1,avg_cloud_cover_lag2,avg_cloud_cover_roll3_mean,avg_cloud_cover_roll6_mean,avg_cloud_cover_roll3_std,rainy_days_lag1,rainy_days_lag2,rainy_days_roll3_mean,rainy_days_roll6_mean,rainy_days_roll3_std,heavy_rain_days_lag1,heavy_rain_days_lag2,heavy_rain_days_roll3_mean,heavy_rain_days_roll6_mean,heavy_rain_days_roll3_std,frost_days_lag1,frost_days_lag2,frost_days_roll3_mean,frost_days_roll6_mean,frost_days_roll3_std,storm_days_lag1,storm_days_lag2,storm_days_roll3_mean,storm_days_roll6_mean,storm_days_roll3_std,bike_crash_count_2_5km_lag1,bike_crash_count_2_5km_lag2,bike_crash_count_2_5km_roll3_mean,bike_crash_count_2_5km_roll6_mean,bike_crash_count_2_5km_roll3_std,bike_crash_happened_2_5km_lag1,bike_crash_happened_2_5km_lag2,bike_crash_count_2_5km_roll3_sum,bike_crash_count_2_5km_roll6_sum,total_count_in_change_lag1,total_count_out_change_lag1,avg_temperature_2m_change_lag1,total_precipitation_change_lag1,in_out_ratio,in_out_ratio_lag1,total_count_sum,total_count_sum_lag1,bike_crashes_per_1000_cyclists_lag1,site_avg_bike_crash_count_history,site_avg_total_count_in_history,site_avg_total_count_out_history,target_bike_crash_count_2_5km_next_month,target_bike_crash_happened_2_5km_next_month
73,2023,2,2688,2688,93.0,28.0,4.724702380952381,2.5465029761904763,0.0,0.0,12700.0,6845.0,809,1168,672,5.184970238095239,-4.6,12.8,83.16455889583332,12.4,12.4,0.0,65.64880952380952,13.60251957440476,3.0,3.3721982379304296,62,0,89,0,0.0,0,0.8660254037844386,0.5000000000000001,10408.0,9734.0,11457.0,15212.166666666666,2424.1610920068824,5183.0,4311.0,5376.333333333333,7867.833333333333,1174.0005678590335,3.497311827956989,3.270833333333333,3.9029233870967737,5.173101478494623,0.9057823166733924,1.7415994623655917,1.4485887096774193,1.8313358721624853,2.674372759856631,0.4346197991980602,1027.0,1072.0,987.3333333333334,864.5,110.00151514108035,1467.0,1619.0,1476.3333333333333,1277.1666666666667,138.23651230168275,5.098118279569892,3.756317204301075,5.9645340501792115,11.406110364396655,2.745930047574881,74.2,84.7,77.76666666666668,66.88333333333334,6.0052754585724175,18.840660561653227,15.04954964045699,16.944314314823774,14.319048598836622,1.895555955447358,81.25537634408602,78.09408602150538,77.89102449223417,70.99333183990443,3.470341164751968,179.0,158.0,159.66666666666666,135.16666666666666,18.556220879622366,0.0,0.0,0.0,0.0,0.0,124.0,212.0,112.0,56.0,106.50821564555477,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3333333333333333,1.8333333333333333,1.5275252316519468,0.0,1.0,4.0,11.0,2292.0,1662.0,0.08685195852534733,-61.800000000000004,1.8553688823959094,2.0081034150106114,19545.0,15591.0,0.0,1.5714285714285714,14998.57142857143,7998.0,1.0,1.0
73,2023,3,2972,2972,81.0,28.0,4.920255720053836,2.5686406460296096,0.0,0.0,14623.0,7634.0,918,1275,744,7.160483870967742,-3.85,16.9,79.30137998521505,130.8,117.799999674,9.1,81.0752688172043,17.067464367069892,3.0,3.3721982379304296,266,0,45,0,1.0,1,1.0,6.123233995736766e-17,12700.0,10408.0,10947.333333333334,14209.833333333334,1554.8148871596684,6845.0,5183.0,5446.333333333333,7185.333333333333,1287.3606073409785,4.724702380952381,3.497311827956989,3.830949180747568,4.912500800051204,0.7822526537436671,2.5465029761904763,1.7415994623655917,1.9122303827444957,2.4861107110855096,0.5684981243550753,809.0,1027.0,969.3333333333334,886.5,140.66390202654458,1168.0,1467.0,1418.0,1313.3333333333333,229.45805716949658,5.184970238095239,5.098118279569892,4.6798019073220685,8.72758613884622,0.8009393317913226,12.4,74.2,57.100000000000016,63.78333333333334,39.06571386778948,13.60251957440476,18.840660561653227,15.830909925504992,14.901993901604795,2.7050735982336622,65.64880952380952,81.25537634408602,74.99942396313364,72.91441478921318,8.250692814581257,62.0,179.0,133.0,135.83333333333334,62.37788069500277,0.0,0.0,0.0,0.0,0.0,89.0,124.0,141.66666666666666,70.83333333333333,63.374547993128374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.3333333333333333,0.5773502691896262,0.0,0.0,1.0,8.0,1923.0,789.0,1.9755136328725023,118.4,1.9155095624836258,1.8553688823959094,22257.0,19545.0,0.0,1.375,14711.25,7853.875,1.0,1.0
73,2023,4,2880,2880,86.0,34.0,4.991319444444445,2.645138888888889,0.0,0.0,14375.0,7618.0,854,1210,720,8.469722222222222,-2.05,17.1,76.32131305833333,76.0,75.9,0.07,69.50694444444444,13.530312801083332,3.0,3.3721982379304296,187,0,15,0,1.0,1,0.8660254037844387,-0.4999999999999998,14623.0,12700.0,12577.0,13529.0,2110.1902757808352,7634.0,6845.0,6554.0,6830.5,1251.1438766185126,4.920255720053836,4.724702380952381,4.380756642987736,4.649904531171287,0.7713081958672325,2.5686406460296096,2.5465029761904763,2.285581028195226,2.3492290594978518,0.4712318718829627,918.0,809.0,918.0,912.6666666666666,109.00000000000001,1275.0,1168.0,1303.3333333333333,1335.0,151.500275027253,7.160483870967742,5.184970238095239,5.814524129544291,7.40442604326677,1.1664439698607507,130.8,12.4,72.46666666666668,71.61666666666667,59.21902847339977,17.067464367069892,13.60251957440476,16.503548167709294,15.858218555699777,2.6642130846647896,81.0752688172043,65.64880952380952,75.99315156169995,75.1389966291176,8.958915605583071,266.0,62.0,169.0,149.83333333333334,102.36698686588367,0.0,0.0,0.0,0.0,0.0,45.0,89.0,86.0,78.33333333333333,39.585350825778924,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,1.0,0.5773502691896262,1.0,0.0,1.0,6.0,-248.0,-16.0,1.3092383512544803,-54.80000000000001,1.8869782095038068,1.9155095624836258,21993.0,22257.0,0.04492968504290785,1.3333333333333333,14701.444444444445,7829.444444444444,2.0,1.0
73,2023,5,2976,2976,142.0,36.0,7.239583333333333,3.546034946236559,0.0,0.0,21545.0,10553.0,759,1067,744,13.322849462365593,2.6,24.15,75.58772719892472,52.3,52.3,0.0,61.233870967741936,11.973263742741937,3.0,3.3721982379304296,98,0,0,0,2.0,1,0.4999999999999999,-0.8660254037844387,14375.0,14623.0,13899.333333333334,12678.166666666666,1046.0288396279193,7618.0,7634.0,7365.666666666667,6371.0,450.9815221639724,4.991319444444445,4.920255720053836,4.878759181816887,4.3908412844568305,0.13806750758422867,2.645138888888889,2.5686406460296096,2.586760837036325,2.209048354599405,0.0517543892829492,854.0,918.0,860.3333333333334,923.8333333333334,54.775298569093486,1210.0,1275.0,1217.6666666666667,1347.0,53.91041952473832,8.469722222222222,7.160483870967742,6.9383921104284,6.451463080303806,1.6535998493835216,76.0,130.8,73.06666666666668,75.41666666666667,59.25447943686058,13.530312801083332,17.067464367069892,14.733432247519326,15.838873281171551,2.0216535078614837,69.50694444444444,81.0752688172043,72.07700759515275,74.98401604369347,8.027940584711809,187.0,266.0,171.66666666666666,165.66666666666666,102.86074729134207,0.0,0.0,0.0,0.0,0.0,15.0,45.0,49.666666666666664,80.83333333333333,37.22006627255421,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,1.0,0.5773502691896261,1.0,1.0,2.0,6.0,7170.0,2935.0,4.853127240143371,-23.700000000000003,2.041599545153037,1.8869782095038068,32098.0,21993.0,0.04546901286773064,1.3,14668.8,7808.3,3.0,1.0
73,2023,6,2880,2880,113.0,53.0,8.244791666666666,4.880902777777778,0.0,0.0,23745.0,14057.0,602,855,720,20.08652777777778,10.05,29.85,60.78905323333333,47.4,47.4,0.0,40.043055555555554,11.024888082222224,0.0,3.3721982379304296,35,0,0,0,3.0,1,1.2246467991473532e-16,-1.0,21545.0,14375.0,16847.666666666668,13897.5,4069.8994254567674,10553.0,7618.0,8601.666666666666,7024.0,1689.9231737961743,7.239583333333333,4.991319444444445,5.717052832610538,4.774001006679053,1.319028755355421,3.546034946236559,2.645138888888889,2.919938160385019,2.4160842715647575,0.5435631372990258,759.0,854.0,843.6666666666666,906.5,80.0020833062073,1067.0,1210.0,1184.0,1301.0,106.40958603434161,13.322849462365593,8.469722222222222,9.65101851851852,7.1654102129202935,3.2465802200536524,52.3,76.0,86.36666666666667,71.73333333333333,40.26367262599541,11.973263742741937,13.530312801083332,14.190346970298387,15.01062844790169,2.6104508860778015,61.233870967741936,69.50694444444444,70.6053614097969,72.80239268646527,9.966200731848264,98.0,187.0,183.66666666666666,158.33333333333334,84.04958853756118,0.0,0.0,0.0,0.0,0.0,0.0,15.0,20.0,80.83333333333333,22.91287847477903,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.3333333333333333,0.8333333333333334,0.5773502691896258,1.0,1.0,4.0,5.0,2200.0,3504.0,6.763678315412186,-4.899999999999999,1.6891939958739417,2.041599545153037,37802.0,32098.0,0.062309178141940307,1.3636363636363635,15293.90909090909,8057.818181818182,1.0,1.0
73,2023,7,2976,2976,59.0,35.0,5.502352150537634,3.081989247311828,0.0,0.0,16375.0,9172.0,803,1117,744,18.557862903225807,11.0,31.15,70.55855685887097,105.2,105.2,0.0,63.88978494623656,15.327184641895162,3.0,3.3721982379304296,181,0,0,0,1.0,1,-0.4999999999999997,-0.8660254037844388,23745.0,21545.0,19888.333333333332,16232.666666666666,4899.758497449984,14057.0,10553.0,10742.666666666666,8648.333333333334,3223.687381452075,8.244791666666666,7.239583333333333,6.825231481481481,5.602994062234608,1.665843920672851,4.880902777777778,3.546034946236559,3.6906922043010755,2.9881366162481506,1.1248796973223174,602.0,759.0,738.3333333333334,828.1666666666666,127.26481577141945,855.0,1067.0,1044.0,1173.6666666666667,178.61410918513675,20.08652777777778,13.322849462365593,13.95969982078853,9.88711197516641,5.834528825292085,47.4,52.3,58.56666666666667,65.51666666666667,15.295206220686676,11.024888082222224,11.973263742741937,12.176154875349164,14.339851521529228,1.2649750449072192,40.043055555555554,61.233870967741936,56.92795698924732,66.46055427547363,15.196573906866123,35.0,98.0,106.66666666666667,137.83333333333334,76.36971476530034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,45.5,8.660254037843888,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.1666666666666667,0.9999999999999999,1.0,1.0,6.0,7.0,-7370.0,-4885.0,-1.5286648745519713,57.800000000000004,1.7853249018752726,1.6891939958739417,25547.0,37802.0,0.07936088037669965,1.5,15998.166666666666,8557.75,3.0,1.0
73,2023,8,2976,2976,47.0,33.0,5.748319892473118,3.169690860215054,0.0,0.0,17107.0,9433.0,688,1155,744,18.110483870967744,11.3,27.3,77.56136060752688,75.8,75.8,0.0,61.46236559139785,11.917734206236558,3.0,3.3721982379304296,169,0,0,0,3.0,1,-0.8660254037844385,-0.5000000000000004,16375.0,23745.0,20555.0,17227.166666666668,3783.4243748223644,9172.0,14057.0,11260.666666666666,9313.166666666666,2518.213718756479,5.502352150537634,8.244791666666666,6.995575716845877,5.937167449331383,1.387407082504781,3.081989247311828,4.880902777777778,3.836308990442055,3.21153491373919,0.9339254456742924,803.0,602.0,721.3333333333334,790.8333333333334,105.66140891230505,1117.0,855.0,1013.0,1115.3333333333333,139.09708839512044,18.557862903225807,20.08652777777778,17.32241338112306,12.130402745775731,3.5470533869455987,105.2,47.4,68.30000000000001,70.68333333333334,32.0501170044666,15.327184641895162,11.024888082222224,12.775112155619773,13.75427220156955,2.260455613315468,63.88978494623656,40.043055555555554,55.05557048984468,63.56628904249872,13.068862737609637,181.0,35.0,104.66666666666667,138.16666666666666,73.22795458930513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.3333333333333333,0.9999999999999999,1.0,1.0,6.0,8.0,732.0,261.0,-0.44737903225806264,-29.400000000000006,1.8135269797519347,1.7853249018752726,26540.0,25547.0,0.039143539358828826,1.4615384615384615,16027.153846153846,8605.0,0.0,0.0
73,2023,9,2880,2880,113.0,47.0,7.7600694444444445,3.897222222222222,0.0,0.0,22349.0,11224.0,717,1042,720,18.65590277777778,8.7,30.85,76.45961939027778,57.8,57.8,0.0,57.18888888888889,11.066927982083334,3.0,3.3721982379304296,81,0,0,0,0.0,0,-1.0,-1.8369701987210294e-16,17107.0,16375.0,19075.666666666668,17961.666666666668,4060.2907941837534,9433.0,9172.0,10887.333333333334,9744.5,2748.112139875907,5.748319892473118,5.502352150537634,6.498487903225807,6.107770367918172,1.517335710439188,3.169690860215054,3.081989247311828,3.7108609617682204,3.315399561076619,1.0142343327035734,688.0,803.0,697.6666666666666,770.6666666666666,100.84807054839145,1155.0,1117.0,1042.3333333333333,1113.1666666666667,163.34421732443818,18.110483870967744,18.557862903225807,18.918291517323777,14.284655017921146,1.0361558617340143,75.8,105.2,76.13333333333334,81.25,28.901441717210787,11.917734206236558,15.327184641895162,12.756602310117982,13.473474640208183,2.2705095669531077,61.46236559139785,63.88978494623656,55.131735364396654,62.86854838709677,13.123425046890711,169.0,181.0,128.33333333333334,156.0,81.05142400558633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.3333333333333335,1.8333333333333333,1.1547005383792515,1.0,1.0,7.0,11.0,5242.0,1791.0,0.5454189068100348,-18.0,1.9911796151104775,1.8135269797519347,33573.0,26540.0,0.11303692539562923,1.5714285714285714,16104.285714285714,8664.142857142857,2.0,1.0
73,2023,10,2976,2976,116.0,37.0,6.759072580645161,3.135752688172043,0.0,0.0,20115.0,9332.0,761,1205,744,13.755174731182796,2.7,25.5,79.98750140994625,125.2,125.2,0.0,75.45430107526882,16.237981780107525,3.0,3.3721982379304296,160,0,0,0,2.0,1,-0.8660254037844386,0.5000000000000001,22349.0,17107.0,18610.333333333332,19249.333333333332,3258.401039364759,11224.0,9433.0,9943.0,10342.833333333334,1117.0277525648164,7.7600694444444445,5.748319892473118,6.336913829151732,6.581072655316607,1.2386096889345717,3.897222222222222,3.169690860215054,3.3829674432497012,3.5368298237753883,0.44751131438044256,717.0,688.0,736.0,737.1666666666666,59.80802621722278,1042.0,1155.0,1104.6666666666667,1074.3333333333333,57.50072463311488,18.65590277777778,18.110483870967744,18.441416517323777,16.200558169056155,0.2907580894296009,57.8,75.8,79.60000000000001,69.08333333333334,23.927390162740245,11.066927982083334,11.917734206236558,12.770615610071685,12.473385242710426,2.2545513342178682,57.18888888888889,61.46236559139785,60.84701314217443,58.88748506571087,3.3925648071066346,81.0,169.0,143.66666666666666,125.16666666666667,54.60158727851542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.3333333333333333,1.6666666666666667,1.5275252316519465,0.0,1.0,4.0,10.0,-2234.0,-1892.0,-4.900728046594983,67.4,2.155486498071153,1.9911796151104775,29447.0,33573.0,0.0,1.4666666666666666,16520.6,8834.8,3.0,1.0
73,2023,11,2880,2880,93.0,27.0,4.663194444444445,1.8590277777777775,0.0,0.0,13430.0,5354.0,907,1468,720,7.677083333333333,-1.0,15.1,86.75434384305557,116.5,114.89999991,1.12000002,76.75416666666666,19.331644073194443,3.0,3.3721982379304296,243,0,12,1,3.0,1,-0.5000000000000004,0.8660254037844384,20115.0,22349.0,19857.0,20206.0,2630.5064151223833,9332.0,11224.0,9996.333333333334,10628.5,1064.3891832094773,6.759072580645161,7.7600694444444445,6.755820639187575,6.875698178016727,1.005878718487792,3.135752688172043,3.897222222222222,3.400888590203106,3.6185987903225807,0.4301723556731276,761.0,717.0,722.0,721.6666666666666,36.75595189897831,1205.0,1042.0,1134.0,1073.5,83.50449089719649,13.755174731182796,18.65590277777778,16.84052045997611,17.081466920549584,2.685868415543445,125.2,57.8,86.26666666666667,77.28333333333333,34.89775541970187,16.237981780107525,11.066927982083334,13.074214656142473,12.924663405881125,2.7727305348295257,75.45430107526882,57.18888888888889,64.70185185185186,59.87871117084827,9.553900983804567,160.0,81.0,136.66666666666666,120.66666666666667,48.41831609353361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.6666666666666667,1.8333333333333333,1.5275252316519465,1.0,0.0,5.0,11.0,-6685.0,-3978.0,-6.078091397849463,-8.700000000000003,2.5084049308927905,2.155486498071153,18784.0,29447.0,0.06791863347709444,1.5,16745.25,8865.875,2.0,1.0
73,2023,12,2976,2976,86.0,32.0,3.553763440860215,1.3366935483870968,0.0,0.0,10576.0,3978.0,1036,1616,744,6.653360215053764,-5.7,12.1,85.61601430510753,78.1,74.69999999,2.38000001,83.69086021505376,20.09657513185484,3.0,3.3721982379304296,190,0,44,0,2.0,1,-2.4492935982947064e-16,1.0,13430.0,20115.0,18631.333333333332,18853.5,4640.914816427182,5354.0,9332.0,8636.666666666666,9762.0,2996.1377360417423,4.663194444444445,6.759072580645161,6.39411215651135,6.446300029868578,1.58036570919335,1.8590277777777775,3.135752688172043,2.9640008960573474,3.337430928912783,1.0298947309856492,907.0,761.0,795.0,746.3333333333334,99.45853407325089,1468.0,1205.0,1238.3333333333333,1140.3333333333333,214.94728035807597,7.677083333333333,13.755174731182796,13.362720280764634,16.140505899044207,5.499921314906939,116.5,125.2,99.83333333333333,87.98333333333335,36.660923792688735,19.331644073194443,16.237981780107525,15.545517945128433,14.151060127623209,4.175645176344992,76.75416666666666,75.45430107526882,69.79911887694145,62.465427120669055,10.940102280262748,243.0,160.0,161.33333333333334,144.83333333333334,81.00823003456709,0.0,0.0,0.0,0.0,0.0,12.0,0.0,4.0,2.0,6.928203230274882,1.0,0.0,0.3333333333333333,0.16666666666666666,0.5773502691896258,3.0,2.0,1.6666666666666667,2.0,1.5275252316519465,1.0,1.0,5.0,12.0,-2854.0,-1376.0,-1.0237231182795687,-38.400000000000006,2.6586224233283056,2.5084049308927905,14554.0,18784.0,0.15971039182282795,1.588235294117647,16550.235294117647,8659.29411764706,2.0,1.0
73,2024,1,2976,2976,83.0,41.0,4.545362903225806,5.066868279569892,0.0,0.0,13527.0,15079.0,536,715,744,3.204502688172043,-6.95,12.85,80.95493682123656,62.5,50.3,8.54000008,71.70833333333333,17.679255143682795,3.0,3.3721982379304296,142,0,239,0,2.0,1,0.4999999999999999,0.8660254037844387,10576.0,13430.0,14707.0,16658.666666666668,4896.036866691264,3978.0,5354.0,6221.333333333333,8082.166666666667,2780.382947245457,3.553763440860215,4.663194444444445,4.992010155316607,5.66446199223417,1.627756584746167,1.3366935483870968,1.8590277777777775,2.110491338112306,2.7467293906810037,0.9255154719090433,1036.0,907.0,901.3333333333334,818.6666666666666,137.58754788618532,1616.0,1468.0,1429.6666666666667,1267.1666666666667,208.16419801044876,6.653360215053764,7.677083333333333,9.36187275985663,13.901644638590206,3.8389880065153665,78.1,116.5,106.60000000000001,93.10000000000001,25.06212281511678,20.09657513185484,19.331644073194443,18.555400328385602,15.663007969228643,2.0430617775910105,83.69086021505376,76.75416666666666,78.6331093189964,69.74006123058543,4.4280973040180065,190.0,243.0,197.66666666666666,170.66666666666666,42.027768598075006,0.0,0.0,0.0,0.0,0.0,44.0,12.0,18.666666666666668,9.333333333333334,22.74496281230914,0.0,1.0,0.3333333333333333,0.16666666666666666,0.5773502691896258,2.0,3.0,2.3333333333333335,1.8333333333333333,0.5773502691896258,1.0,1.0,7.0,11.0,2951.0,11101.0,-3.448857526881721,-15.599999999999994,0.897075402878175,2.6586224233283056,28606.0,14554.0,0.1374192661811186,1.6111111111111112,16218.333333333334,8399.222222222223,2.0,1.0
73,2024,2,2784,2784,80.0,28.0,5.528376436781609,2.3958648607748185,0.0,0.0,15391.0,6662.0,546,1061,696,8.130747126436782,-0.2,16.2,85.31986643534482,113.3,113.19999996,0.07,89.49425287356321,18.68337393017241,3.0,3.3721982379304296,216,0,1,0,2.0,1,0.8660254037844386,0.5000000000000001,13527.0,10576.0,12511.0,16184.0,1676.4608554929052,15079.0,3978.0,8137.0,9066.666666666666,6051.187238881309,4.545362903225806,3.553763440860215,4.254106929510155,5.504963784348864,0.6093700186235542,5.066868279569892,1.3366935483870968,2.7541965352449225,3.0775425627240143,2.0197886546734556,536.0,1036.0,826.3333333333334,774.1666666666666,259.5772203667597,715.0,1616.0,1266.3333333333333,1200.1666666666667,483.16905254096446,3.204502688172043,6.653360215053764,5.844982078853046,11.342751269414578,2.343309799233424,62.5,78.1,85.7,85.98333333333333,27.790645908290774,17.679255143682795,20.09657513185484,19.035824782910694,16.05501971952658,1.2355123514890787,71.70833333333333,83.69086021505376,77.38445340501791,71.04315262843488,6.016077097843257,142.0,190.0,191.66666666666666,164.16666666666666,50.52062285179528,0.0,0.0,0.0,0.0,0.0,239.0,44.0,98.33333333333333,49.166666666666664,122.86713691355118,0.0,0.0,0.3333333333333333,0.16666666666666666,0.5773502691896258,2.0,2.0,2.3333333333333335,2.0,0.5773502691896258,1.0,1.0,7.0,12.0,1864.0,-8417.0,4.926244438264739,50.8,2.3102671870309215,0.897075402878175,22053.0,28606.0,0.0699154023631406,1.631578947368421,16076.684210526315,8750.78947368421,1.0,1.0
73,2024,3,2972,2972,103.0,33.0,6.21164199192463,2.813593539703903,0.0,0.0,18461.0,8362.0,853,1263,744,8.898790322580645,1.1,18.2,79.61322018682796,87.3,86.9999999,0.21,79.47446236559139,14.069188949462363,3.0,3.3721982379304296,195,0,0,0,1.0,1,1.0,6.123233995736766e-17,15391.0,13527.0,13164.666666666666,15898.0,2427.863326740889,6662.0,15079.0,8573.0,8604.833333333334,5791.976432963103,5.528376436781609,4.545362903225806,4.542500926955877,5.468306541733614,0.9873096090368754,2.3958648607748185,5.066868279569892,2.9331422295772693,2.9485715628173086,1.9222515729110792,546.0,536.0,706.0,750.5,285.83211855912907,1061.0,715.0,1130.6666666666667,1184.5,454.5220933390733,8.130747126436782,3.204502688172043,5.996203343220863,9.67946181199275,2.528015512616864,113.3,62.5,84.63333333333334,92.23333333333333,26.02255431992279,18.68337393017241,17.679255143682795,18.819734735236683,17.182626340182555,1.2144153668215902,89.49425287356321,71.70833333333333,81.63114880731676,75.7151338421291,9.070090505902021,216.0,142.0,182.66666666666666,172.0,37.54108860080298,0.0,0.0,0.0,0.0,0.0,1.0,239.0,94.66666666666667,49.333333333333336,126.83190975986024,0.0,0.0,0.0,0.16666666666666666,0.0,2.0,2.0,2.0,1.8333333333333333,0.0,1.0,1.0,6.0,11.0,3070.0,1700.0,0.7680431961438625,-26.0,2.207725424539584,2.3102671870309215,26823.0,22053.0,0.09069060898743934,1.65,16042.4,8646.35,1.0,1.0
73,2024,4,2880,2880,103.0,38.0,5.970138888888889,2.783333333333333,0.0,0.0,17194.0,8016.0,790,1192,720,10.72090277777778,-1.45,24.2,75.06147960972223,94.4,91.19999993,2.23999998,76.6,16.36622294763889,3.0,3.3721982379304296,212,0,4,0,1.0,1,0.8660254037844387,-0.4999999999999998,18461.0,15391.0,15793.0,15250.0,2491.443758145065,8362.0,6662.0,10034.333333333334,8127.833333333333,4450.729865239334,6.21164199192463,5.528376436781609,5.428460443977348,5.210235299646977,0.8376209790664852,2.813593539703903,2.3958648607748185,3.4254422266828715,2.7679667823975884,1.4367790114078625,853.0,546.0,645.0,773.1666666666666,180.20266368730518,1263.0,1061.0,1013.0,1221.3333333333333,277.1353459954179,8.898790322580645,8.130747126436782,6.744680045729822,8.053276402793228,3.089840510448613,87.3,113.3,87.7,97.15000000000002,25.40236209489186,14.069188949462363,18.68337393017241,16.810606007772524,17.683003168079065,2.4266415577997575,79.47446236559139,89.49425287356321,80.22568285749598,79.42939608824621,8.916724883244724,195.0,216.0,184.33333333333334,191.0,38.13572253587624,0.0,0.0,0.0,0.0,0.0,0.0,1.0,80.0,49.333333333333336,137.69894698217558,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,2.0,1.6666666666666667,2.0,0.5773502691896258,1.0,1.0,5.0,12.0,-1267.0,-346.0,1.8221124551971357,7.1000000000000085,2.1449600798403194,2.207725424539584,25210.0,26823.0,0.03728143757223278,1.619047619047619,16157.57142857143,8632.809523809523,2.0,1.0
73,2024,5,2976,2976,100.0,61.0,6.48622311827957,3.150201612903226,0.0,0.0,19303.0,9375.0,796,1158,744,14.613172043010753,6.25,24.85,81.27531995295699,119.9,119.9,0.0,72.11827956989248,10.898258840994623,3.0,3.3721982379304296,228,0,0,0,2.0,1,0.4999999999999999,-0.8660254037844387,17194.0,18461.0,17015.333333333332,14763.166666666666,1542.7787700552983,8016.0,8362.0,7680.0,7908.5,898.4275151619117,5.970138888888889,6.21164199192463,5.90338577253171,5.078746351020932,0.3464894495057223,2.783333333333333,2.813593539703903,2.664263911270685,2.7092302232578036,0.23293230293951198,790.0,853.0,729.6666666666666,778.0,162.14910833345138,1192.0,1263.0,1172.0,1219.1666666666667,102.47438704378723,10.72090277777778,8.898790322580645,9.250146742265068,7.547564410559057,1.3303439685974299,94.4,87.3,98.33333333333333,92.01666666666667,13.438873960765147,16.36622294763889,14.069188949462363,16.372928609091222,17.704376696000956,2.3070997992012,76.6,79.47446236559139,81.85623841305154,79.62034590903473,6.769053268149045,212.0,195.0,207.66666666666666,199.66666666666666,11.150485789118733,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.6666666666666667,50.0,2.0816659994661326,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,1.0,1.3333333333333333,1.8333333333333333,0.5773502691896258,1.0,1.0,4.0,11.0,2109.0,1359.0,3.8922692652329722,25.5,2.0589866666666667,2.1449600798403194,28678.0,25210.0,0.039666798889329634,1.5909090909090908,16204.681818181818,8604.772727272728,0.0,0.0
