group_id,year,month,interval_count_in,interval_count_out,total_count_in,total_count_out,zero_count_intervals_in,zero_count_intervals_out,max_interval_count_in,max_interval_count_out,min_interval_count_in,min_interval_count_out,mean_interval_count_in,mean_interval_count_out,weather_hours_available,avg_temperature_2m,min_temperature_2m,max_temperature_2m,avg_relative_humidity_2m,total_precipitation,total_rain,total_snowfall,avg_cloud_cover,avg_wind_speed_10m,most_common_weather_code,station_to_weather_grid_km,bike_crash_count_1km_grouped,bike_crash_happened_1km_grouped,month_sin,month_cos,total_count_in_lag1,total_count_in_lag2,total_count_in_roll3_mean,total_count_in_roll6_mean,total_count_in_roll3_std,total_count_out_lag1,total_count_out_lag2,total_count_out_roll3_mean,total_count_out_roll6_mean,total_count_out_roll3_std,mean_interval_count_in_lag1,mean_interval_count_in_lag2,mean_interval_count_in_roll3_mean,mean_interval_count_in_roll6_mean,mean_interval_count_in_roll3_std,mean_interval_count_out_lag1,mean_interval_count_out_lag2,mean_interval_count_out_roll3_mean,mean_interval_count_out_roll6_mean,mean_interval_count_out_roll3_std,zero_count_intervals_in_lag1,zero_count_intervals_in_lag2,zero_count_intervals_in_roll3_mean,zero_count_intervals_in_roll6_mean,zero_count_intervals_in_roll3_std,zero_count_intervals_out_lag1,zero_count_intervals_out_lag2,zero_count_intervals_out_roll3_mean,zero_count_intervals_out_roll6_mean,zero_count_intervals_out_roll3_std,avg_temperature_2m_lag1,avg_temperature_2m_lag2,avg_temperature_2m_roll3_mean,avg_temperature_2m_roll6_mean,avg_temperature_2m_roll3_std,total_precipitation_lag1,total_precipitation_lag2,total_precipitation_roll3_mean,total_precipitation_roll6_mean,total_precipitation_roll3_std,avg_wind_speed_10m_lag1,avg_wind_speed_10m_lag2,avg_wind_speed_10m_roll3_mean,avg_wind_speed_10m_roll6_mean,avg_wind_speed_10m_roll3_std,avg_cloud_cover_lag1,avg_cloud_cover_lag2,avg_cloud_cover_roll3_mean,avg_cloud_cover_roll6_mean,avg_cloud_cover_roll3_std,bike_crash_count_1km_grouped_lag1,bike_crash_count_1km_grouped_lag2,bike_crash_count_1km_grouped_roll3_mean,bike_crash_count_1km_grouped_roll6_mean,bike_crash_count_1km_grouped_roll3_std,bike_crash_happened_1km_grouped_lag1,bike_crash_happened_1km_grouped_lag2,bike_crash_count_1km_grouped_roll3_sum,bike_crash_count_1km_grouped_roll6_sum,total_count_in_change_lag1,total_count_out_change_lag1,avg_temperature_2m_change_lag1,total_precipitation_change_lag1,in_out_ratio,in_out_ratio_lag1,total_count_sum,total_count_sum_lag1,bike_crashes_per_1000_cyclists_lag1,group_avg_bike_crash_count_history,group_avg_total_count_in_history,group_avg_total_count_out_history,target_bike_crash_count_next_month_1km_grouped,target_bike_crash_happened_next_month_1km_grouped,predicted_probability,predicted_label,group_name,gemeente,group_lat,group_long,member_site_count,member_site_ids
52,2024,11,2880.0,2880.0,67617.0,63926.0,277.0,160.0,228.0,169.0,0.0,0.0,23.0540601898038,22.19652777777777,720.0,7.65423611111111,-1.0,17.85,85.91973479027777,60.5,57.9,1.81999996,80.30277777777778,11.686071781166667,3.0,5.102493632417715,3.0,1,-0.5000000000000004,0.8660254037844384,81288.0,72256.0,72880.66666666667,72246.16666666667,8113.056226437316,74638.0,66282.0,67176.66666666667,66385.5,7056.664745709083,28.225,24.27956989247312,24.792965949820783,24.686249253285546,3.2063125991151846,25.915972222222223,22.27217741935484,22.851471027479093,22.681283602150533,2.8198409002622515,267.0,257.0,264.3333333333333,270.0,6.429100507328626,166.0,142.0,154.0,152.83333333333334,11.999999999999972,15.631319444444443,19.40262096774193,17.7286745818399,15.582731108124255,1.9209724160011887,102.8,63.4,81.16666666666667,83.58333333333333,19.982575743215232,13.141178959305554,11.479257189919354,11.888350862824074,12.409179854875148,1.1065314387925245,62.388888888888886,61.329301075268816,63.579002389486256,67.14002389486261,3.02571083447476,6.0,2.0,3.6666666666666665,4.333333333333333,2.0816659994661326,1.0,1.0,11.0,26.0,-13671.0,-10712.0,-7.977083333333334,-42.3,1.057738635297062,1.0890967067713495,131543.0,155926.0,0.0384797916960609,3.9,66534.5,61696.3,2.0,1.0,0.949233767942383,1,Eco Display Classic Budastraat,Kortrijk,50.83066,3.26286,1,143
53,2024,11,5760.0,5760.0,22361.0,22937.0,2542.0,2747.0,96.0,103.0,0.0,0.0,3.882118055555555,3.982118055555556,720.0,7.65423611111111,-1.0,17.85,85.91973479027777,60.5,57.9,1.81999996,80.30277777777778,11.686071781166667,3.0,5.758123577316747,3.0,1,-0.5000000000000004,0.8660254037844384,25746.0,23009.0,23551.0,24162.83333333333,1980.4289939303333,27347.0,24199.0,24942.33333333333,25323.83333333333,2132.4861859654343,4.469791666666667,3.8657594086021514,4.004883512544804,4.128129666965353,0.4132979285080054,4.747743055555556,4.065692204301075,4.241631197729988,4.326501829450419,0.4450381233244602,2511.0,2562.0,2534.333333333333,2515.6666666666665,25.774664562965924,2531.0,2600.0,2555.6666666666665,2565.5,38.47510017314149,15.631319444444443,19.40262096774193,17.728674581839908,15.582731108124255,1.9209724160012025,102.8,63.4,81.16666666666664,83.58333333333333,19.982575743215246,13.141178959305554,11.479257189919354,11.88835086282407,12.40917985487515,1.1065314387924876,62.388888888888886,61.329301075268816,63.579002389486256,67.14002389486261,3.0257108344748618,2.0,2.0,2.0,2.833333333333333,0.0,1.0,1.0,6.0,17.0,-3385.0,-4410.0,-7.977083333333334,-42.3,0.9748877359724464,0.941456101217684,45298.0,53093.0,0.0376697493078183,1.9166666666666667,20106.416666666668,20817.35,1.0,1.0,0.8323044821034533,1,Kortrijk 1,Kortrijk,50.833355,3.27775,2,"16,17"
54,2024,11,5760.0,5760.0,18375.0,1682.0,1773.0,4914.0,42.0,25.0,0.0,0.0,3.1901041666666665,0.2920138888888888,720.0,7.766388888888889,0.05,17.6,85.76329585972222,70.5,68.5,1.4700000200000003,78.41527777777777,11.843340720625,3.0,4.954710188271329,1.0,1,-0.5000000000000004,0.8660254037844384,22750.0,17226.0,18625.666666666668,19285.166666666668,3632.698767216096,2050.0,1046.0,1354.6666666666667,1554.8333333333333,603.4379283185085,3.9496527777777777,2.8941532258064515,3.1717816606929508,3.2971671520310637,0.6827897786820276,0.3559027777777778,0.1757392473118279,0.2314254778972521,0.2663278449820788,0.1079994575845703,1593.0,1678.0,1649.6666666666667,1642.1666666666667,49.07477288111822,4744.0,5165.0,5045.666666666667,4963.0,263.14318029037594,15.682569444444445,19.51538978494624,17.820735513739546,15.656977673237757,1.9545216747132272,97.8,69.3,81.2,85.98333333333333,14.819919028118782,13.320297777916666,11.599995261290324,12.004117656348564,12.488211552345431,1.167795855251486,62.047222222222224,60.99596774193548,63.22945041816009,66.87206541218637,3.0044291582988483,0.0,1.0,0.3333333333333333,1.3333333333333333,0.577350269189621,0.0,1.0,1.0,8.0,-4375.0,-368.0,-7.916180555555556,-27.3,10.92449464922711,11.097560975609756,20057.0,24800.0,0.0,1.3703703703703705,16792.296296296296,1524.5185185185185,0.0,0.0,0.5309622647853719,1,Kortrijk teller 1,Kortrijk,50.81917,3.257295,2,"74,75"
55,2024,11,429.0,429.0,1693.0,1194.0,157.0,212.0,33.0,33.0,0.0,0.0,3.9463869463869465,2.783216783216784,720.0,7.190555555555555,-1.85,17.3,86.77083496249999,62.7,60.60000002,1.47000004,77.9888888888889,11.739419490402778,3.0,3.152568756616142,1.0,1,-0.5000000000000004,0.8660254037844384,0.0,0.0,1010.0,2201.0,1749.371315644565,0.0,0.0,3244.333333333333,7590.5,5619.350170022625,,,1.1689814814814814,1.1559666819125056,,,,3.755015432098765,3.9790980072104007,,0.0,0.0,608.3333333333334,1213.8333333333333,1053.664241271067,0.0,0.0,439.0,819.6666666666666,760.3703045227371,15.462361111111113,19.524529569892472,18.307690412186385,13.904230884109916,2.4727086882945786,112.4,66.3,73.60000000000001,83.35000000000001,35.714002856022724,14.17153279013889,12.1950169565457,12.70506094745968,13.835869613071758,1.2894647675820463,60.00694444444444,58.486559139784944,52.70431600955794,61.69132317801672,11.357301210027591,1.0,0.0,0.3333333333333333,0.3333333333333333,0.5773502691896258,1.0,0.0,1.0,2.0,1693.0,1194.0,-8.271805555555558,-49.7,1.417922948073702,,2887.0,0.0,,0.1489361702127659,1976.7021276595744,8948.744680851063,1.0,1.0,0.1898078441233949,0,Tervuren,Kraainem,50.81896,4.47803,1,12
56,2024,11,5760.0,5760.0,6951.0,7480.0,3316.0,3625.0,57.0,80.0,0.0,0.0,1.2067708333333331,1.3175303819444446,720.0,7.011666666666666,-1.9,17.1,86.27982472361111,71.7,63.200000109,5.9499999,77.7611111111111,11.930443548180556,3.0,2.490769864912256,0.0,0,-0.5000000000000004,0.8660254037844384,13163.0,14613.0,13580.333333333334,12479.333333333334,899.7784912595598,12942.0,14129.0,13241.0,12024.666666666666,782.580986224432,2.285243055555556,2.455141129032258,2.306214531063321,2.1288539799880524,0.1396270885817423,2.24875,2.373823924731183,2.167679465596751,2.0030850416484505,0.2564765311808297,2589.0,2371.0,2574.333333333333,2764.333333333333,196.4111334251028,3220.0,3248.0,3289.6666666666665,3348.1666666666665,97.42860633988994,15.713333333333336,19.953897849462365,18.061590501792114,15.946151433691758,2.156737010664719,107.2,75.5,84.83333333333333,103.15,19.458245895592302,12.355213956666669,10.613733534946237,11.318555739565411,11.67541537940024,0.9169377673505672,59.00138888888889,58.420698924731184,61.04660991636799,66.51297043010753,4.055725084818485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6212.0,-5462.0,-8.701666666666672,-35.5,0.9292780748663102,1.017076186060887,14431.0,26105.0,0.0,0.0,9817.827586206897,9317.586206896553,0.0,0.0,0.09158671977241066,0,Lanaken teller 1,Lanaken,50.881215,5.63076,2,"35,36"
57,2024,11,5760.0,5760.0,23300.0,7193.0,1773.0,4239.0,112.0,66.0,0.0,0.0,4.045138888888889,1.248784722222222,720.0,7.251388888888889,-1.45,17.6,86.21832776666666,64.4,54.49999991,6.93000003,77.86805555555556,11.817046230944442,3.0,3.4438491189587834,0.0,0,-0.5000000000000004,0.8660254037844384,29451.0,20104.0,23908.0,25316.33333333333,4910.162217279586,9974.0,7893.0,8182.666666666667,8165.0,1665.5006254376888,5.113020833333334,3.377688172043011,4.071779793906811,4.329788306451612,0.9182752310287162,1.7315972222222222,1.326108870967742,1.393395310633214,1.3959248058542413,0.310083207295128,1567.0,2297.0,1861.0,1762.6666666666667,385.159707134586,3990.0,3981.0,4028.0,4056.8333333333335,73.74957626997072,15.599444444444446,19.59630376344086,17.841615890083634,15.76021393369176,2.0425355024810923,84.9,72.4,85.10000000000001,91.53333333333336,12.801171821360752,13.358713336805554,11.347400907755375,12.118804048814216,12.53686853262149,1.0844205499242752,59.04583333333332,58.25806451612903,60.92477598566308,65.84575866188769,3.956308061065591,1.0,0.0,0.3333333333333333,0.3333333333333333,0.5773502691896258,1.0,0.0,1.0,2.0,-6151.0,-2781.0,-8.348055555555558,-20.5,3.239260392047824,2.9527772207740126,30493.0,39425.0,0.0253646163601775,0.1851851851851851,23080.81481481481,7148.444444444444,0.0,0.0,0.22379251838635011,0,Heverlee teller 2,Leuven,50.8466164,4.6957187000000005,2,"76,108"
58,2024,11,2880.0,2880.0,30553.0,42026.0,378.0,414.0,80.0,114.0,0.0,0.0,10.608680555555557,14.592361111111112,720.0,7.251388888888889,-1.45,17.6,86.21832776666666,64.4,54.49999991,6.93000003,77.86805555555556,11.817046230944442,3.0,4.689899252335336,3.0,1,-0.5000000000000004,0.8660254037844384,33250.0,26651.0,28396.666666666668,28236.666666666668,4257.921362981387,46909.0,38966.0,41080.0,40645.16666666666,5111.137935919929,11.54513888888889,8.955309139784946,9.68720825437453,9.6514066513304,1.6210381766738198,16.287847222222222,13.093413978494624,13.978901583034649,13.89440036217911,2.017616296390361,404.0,418.0,395.6666666666667,407.0,27.46512940681945,374.0,438.0,399.0,391.1666666666667,34.219877264537345,15.599444444444446,19.59630376344086,17.84161589008363,15.760213933691755,2.0425355024811083,84.9,72.4,85.10000000000002,91.53333333333336,12.80117182136067,13.358713336805554,11.347400907755375,12.118804048814216,12.53686853262149,1.0844205499242736,59.04583333333332,58.25806451612903,60.92477598566308,65.84575866188769,3.9563080610656503,4.0,3.0,3.0,4.666666666666667,0.9999999999999972,1.0,1.0,9.0,28.0,-2697.0,-4883.0,-8.348055555555558,-20.5,0.7270023318897825,0.7088192031379906,72579.0,80159.0,0.0499008221160443,4.481481481481482,28708.11111111111,40253.40740740741,4.0,1.0,0.9159160281446691,1,test leuven,Leuven,50.875533,4.7153163,2,"69,144"
59,2024,11,5760.0,5760.0,77949.0,72412.0,1005.0,809.0,137.0,105.0,0.0,0.0,13.5328125,12.571527777777778,720.0,7.251388888888889,-1.45,17.6,86.21832776666666,64.4,54.49999991,6.93000003,77.86805555555556,11.817046230944442,3.0,4.8595575093549215,7.0,1,-0.5000000000000004,0.8660254037844384,96256.0,90451.0,90612.66666666669,89302.66666666667,5564.261706042673,86375.0,82017.0,82023.0,80868.33333333333,4349.00310416076,16.711111111111112,15.19674059139785,15.403591696535244,15.247542842741936,1.2173465255611349,14.99565972222222,13.779737903225806,13.941989620669055,13.814038231780168,0.9826426202464148,967.0,1037.0,1002.6666666666666,1002.0,35.01904243883955,836.0,795.0,777.3333333333334,782.6666666666666,69.21223398600394,15.599444444444446,19.59630376344086,17.841615890083634,15.76021393369176,2.0425355024810874,84.9,72.4,85.10000000000001,91.53333333333336,12.801171821360734,13.358713336805554,11.347400907755375,12.118804048814216,12.53686853262149,1.0844205499242736,59.04583333333332,58.25806451612903,60.92477598566308,65.84575866188769,3.956308061065591,7.0,3.0,4.0,4.5,2.6457513110645907,1.0,1.0,12.0,27.0,-18307.0,-13963.0,-8.348055555555558,-20.5,1.076465226757996,1.114396526772793,150361.0,182631.0,0.0383286517622966,4.148148148148148,77508.44444444444,69992.29629629629,3.0,1.0,0.9410017487719121,1,leuven totem,Leuven,50.8868972,4.70837595,2,"77,107"
60,2024,11,5760.0,5760.0,1039.0,11082.0,5019.0,2623.0,9.0,36.0,0.0,0.0,0.1803819444444443,1.9239583333333332,720.0,7.295277777777779,-0.9,17.7,86.68016679861111,67.6,62.79999999399999,3.3599999,79.31666666666666,11.279182585833333,3.0,5.059738637714613,0.0,0,-0.5000000000000004,0.8660254037844384,844.0,806.0,740.0,681.0,148.44527611210802,21144.0,20895.0,19100.666666666668,18551.33333333333,3325.847911936643,0.1465277777777777,0.1354166666666666,0.1323265874350636,0.1214437212276925,0.015972013027469,3.670833333333333,3.510584677419355,3.420580305636029,3.3060947759995187,0.3053706458658852,5092.0,5322.0,4971.0,5068.0,424.6327825309778,1686.0,1485.0,1494.0,1600.3333333333333,187.661930076401,15.741875,19.589852150537634,17.891512096774193,15.863019713261648,1.9632839334995784,118.3,70.6,90.36666666666667,101.86666666666666,24.876561927511908,13.523975113333334,11.520375853629034,12.318091609910391,12.877427173185485,1.0623338367608255,58.105555555555554,58.71370967741935,60.56296296296296,65.32385005973715,3.742052592113391,0.0,2.0,0.6666666666666666,0.3333333333333333,1.1547005383792517,0.0,1.0,2.0,2.0,195.0,-10062.0,-8.446597222222222,-50.7,0.0937556397762136,0.0399167612561483,12121.0,21988.0,0.0,0.1851851851851851,575.6296296296297,18150.14814814815,0.0,0.0,0.12748875084374803,0,Lier teller 1,Lier,51.11696,4.584405,2,"95,96"
61,2024,11,5760.0,5760.0,2716.0,3013.0,4337.0,4331.0,48.0,57.0,0.0,0.0,0.4715277777777777,0.5230902777777777,720.0,7.170625,-1.15,17.8,86.65711263333334,65.0,60.299999878,3.29000003,78.125,11.792659947777777,3.0,4.078019812352647,0.0,0,-0.5000000000000004,0.8660254037844384,4666.0,4988.0,4703.0,4472.0,268.41944787961944,5106.0,5583.0,5312.333333333333,4873.333333333333,244.9210757230441,0.8100694444444444,0.8380376344086021,0.7988649940262844,0.7635706018518519,0.0458142267271589,0.8864583333333333,0.9380040322580644,0.9020609318996416,0.8318212365591399,0.0312176517258426,3848.0,3929.0,3937.3333333333335,3982.1666666666665,93.7781068977894,3857.0,3814.0,3868.3333333333335,3930.6666666666665,60.79747801786886,15.714722222222225,19.67459677419355,17.913016726403825,15.86552158004779,2.01573590883174,123.1,84.9,101.53333333333336,110.18333333333332,19.572003814973375,12.761440542916668,11.268114326048387,11.887071534278675,12.311071844730437,0.7787375606307787,58.52361111111111,59.69892473118279,61.031167861409806,65.79578106332139,3.3768902659464675,1.0,0.0,0.3333333333333333,0.1666666666666666,0.5773502691896258,1.0,0.0,1.0,1.0,-1950.0,-2093.0,-8.544097222222224,-58.1,0.9014271490209094,0.9138268703486094,5729.0,9772.0,0.1023331968890708,0.1,3688.2,3948.65,1.0,1.0,0.105201782133655,0,Gierde lille,Lille,51.24541825,4.82981335,2,"132,133"
62,2024,11,5760.0,5760.0,341.0,16753.0,5467.0,1975.0,6.0,103.0,0.0,0.0,0.0592013888888888,2.9085069444444445,720.0,7.478333333333333,-0.85,17.85,86.66855838611112,70.1,65.49999997,3.22,80.19027777777778,12.057307137638889,3.0,5.10114886971419,0.0,0,-0.5000000000000004,0.8660254037844384,410.0,1998.0,941.3333333333334,683.8333333333334,915.1050941467508,20318.0,27172.0,21168.666666666668,20015.0,5626.438423490772,0.0711805555555555,0.3356854838709676,0.1589195041816008,0.1160188918757466,0.1530851837074624,3.527430555555556,4.565188172043011,3.59449298088411,3.415557795698925,0.9389618465390812,5418.0,5535.0,5522.333333333333,5502.333333333333,98.61203442447535,1663.0,1335.0,1554.3333333333333,1639.1666666666667,189.95087084120811,15.757083333333334,19.727016129032258,17.943467741935486,15.822453703703706,2.0153905938448227,102.9,71.0,83.76666666666667,91.13333333333334,16.87611724696574,13.882908966388888,12.077768209274192,12.699182813339306,13.156029447571685,1.025562770794733,59.86805555555556,59.6518817204301,61.935857228195935,66.13829898446834,3.770299225880643,1.0,0.0,0.6666666666666666,0.8333333333333334,0.5773502691896258,1.0,0.0,2.0,5.0,-69.0,-3565.0,-8.278750000000002,-32.80000000000001,0.0203545633617859,0.0201791514912885,17094.0,20728.0,0.0482439212659204,0.3333333333333333,458.0416666666667,16702.833333333332,0.0,0.0,0.19404253520820589,0,Lokeren teller 1,Lokeren,51.09628,3.97024,2,"128,129"
64,2024,11,5760.0,5760.0,6368.0,6287.0,3678.0,3681.0,24.0,23.0,0.0,0.0,1.1055555555555556,1.091493055555555,720.0,7.064722222222223,-1.25,17.6,86.3605554125,66.0,57.899999935,5.66999989,77.96388888888889,12.55730140284722,3.0,4.129481843743527,0.0,0,-0.5000000000000004,0.8660254037844384,9856.0,12321.0,11004.333333333334,10115.5,1241.0915894217153,9842.0,12008.0,10814.0,9894.166666666666,1099.9327252155033,1.711111111111111,2.0700604838709675,1.8672453703703704,1.7256795101553164,0.1839714370920115,1.7086805555555555,2.01747311827957,1.8352411887694144,1.687997498506571,0.1617488226290954,3456.0,3425.0,3447.0,3485.6666666666665,19.157244060671097,3438.0,3315.0,3392.6666666666665,3459.1666666666665,67.57465007925244,15.85340277777778,19.868682795698923,18.06898820191159,15.973428166069295,2.03969171510156,110.1,72.3,90.7,105.90000000000002,18.919830866051655,13.092115242916666,11.506184043521504,12.213884892925629,12.509234629284649,0.8066006913161068,58.57222222222222,59.08870967741935,60.83859020310633,66.07933094384707,3.487746962258599,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,2.0,-3488.0,-3555.0,-8.788680555555558,-44.1,1.0128837283282963,1.0014224751066856,12655.0,19698.0,0.0,0.2413793103448276,8042.0344827586205,7896.620689655172,0.0,0.0,0.10941228844710002,0,Lommel teller 1,Lommel,51.23288,5.292,2,"37,38"
65,2024,11,5760.0,5760.0,1851.0,1944.0,4793.0,4784.0,21.0,18.0,0.0,0.0,0.3213541666666667,0.3375,720.0,7.0789583333333335,-2.5,17.55,86.64568317083332,64.1,60.69999978,2.38000002,79.05277777777778,11.668003104625,3.0,4.705905894618844,0.0,0,-0.5000000000000004,0.8660254037844384,3328.0,3097.0,3053.333333333333,2892.333333333333,298.90187910639327,3391.0,3482.0,3305.333333333333,3052.833333333333,231.69879873087623,0.5777777777777777,0.5203293010752689,0.519205495818399,0.4940589531063321,0.0591421929806219,0.5887152777777778,0.585013440860215,0.5616618130227001,0.5212505600358422,0.0436913139947964,4394.0,4491.0,4500.333333333333,4543.0,111.29390519400756,4349.0,4342.0,4392.333333333333,4448.833333333333,81.19318526411463,15.752222222222226,19.76787634408602,18.02264934289128,15.98008699223417,2.0587000463234704,80.6,88.7,95.16666666666669,105.73333333333332,18.66020721571258,12.562843920555554,10.601683495537634,11.452260879737157,11.816034090668907,1.006101266905793,58.59444444444444,57.6008064516129,60.13318399044204,65.53401284348865,3.5605231152143446,0.0,1.0,0.3333333333333333,0.1666666666666666,0.5773502691896258,0.0,1.0,1.0,1.0,-1477.0,-1447.0,-8.673263888888894,-16.5,0.9521604938271604,0.9814214096136832,3795.0,6719.0,0.0,0.0689655172413793,2296.1724137931037,2354.344827586207,0.0,0.0,0.08689259489826442,0,Lummen,Lummen,50.979745,5.209485,2,"32,33"
66,2024,11,5760.0,5760.0,7159.0,8159.0,4263.0,4261.0,152.0,146.0,0.0,0.0,1.2428819444444446,1.4164930555555555,720.0,7.122847222222222,-2.25,17.35,85.82830716111111,77.8,63.59999955,9.94000002,75.40277777777777,12.205020307916667,3.0,2.4720263672572647,0.0,0,-0.5000000000000004,0.8660254037844384,16827.0,19933.0,17739.666666666668,16100.166666666666,1908.3734784714868,19090.0,24182.0,20675.33333333333,18646.0,3041.505767433845,2.9213541666666667,3.348958333333333,3.011867159498208,2.745136088709677,0.3021786397943299,3.314236111111111,4.062836021505376,3.5093152628434883,3.178954786439665,0.4862722957811085,3729.0,3618.0,3696.6666666666665,3753.5,68.4860083033976,3621.0,3518.0,3602.6666666666665,3653.5,77.15136637372414,16.121388888888887,20.18010752688172,18.35255973715651,16.279605734767028,2.059243289569746,90.8,64.6,77.03333333333335,96.03333333333332,13.15079211809436,12.228882116111112,10.458396185712363,11.284825720589902,11.622679949312277,0.8910848254760159,56.62222222222222,58.59139784946237,60.00758661887695,65.80286738351255,4.273242067525687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9668.0,-10931.0,-8.998541666666664,-13.0,0.8774359602892511,0.8814562598218962,15318.0,35917.0,0.0,0.1379310344827586,12920.586206896553,14626.275862068966,0.0,0.0,0.11011738029132025,0,Maaseik teller 1,Maaseik,51.093515,5.797205,2,"43,44"
67,2024,11,5760.0,5760.0,784.0,7413.0,5155.0,2586.0,7.0,18.0,0.0,0.0,0.1361111111111111,1.2869791666666666,720.0,6.9546527777777785,-1.75,17.35,86.24872678055556,69.5,64.799999964,3.29000002,77.65694444444445,11.842645276847222,3.0,5.624811223853962,0.0,0,-0.5000000000000004,0.8660254037844384,1140.0,996.0,1052.0,1027.8333333333333,77.1492060879439,10490.0,11094.0,10504.333333333334,9703.166666666666,582.6322453600845,0.1979166666666665,0.1673387096774193,0.1788754480286737,0.1755843040621265,0.016612970284979,1.821180555555556,1.8639112903225807,1.7844235364396654,1.6563881421744322,0.1029131398830605,4928.0,5137.0,5060.666666666667,5073.0,115.32707112093485,2133.0,1992.0,2078.6666666666665,2219.6666666666665,75.85732221304382,15.845972222222226,19.99952956989248,18.14097371565114,16.0463201911589,2.110893947376522,102.9,78.8,93.36666666666667,107.73333333333332,12.814184848570507,12.542976713750004,10.828706732930108,11.534627338799282,11.904768530052792,0.8962576426794153,57.42916666666667,58.04838709677419,60.27163978494624,66.0704898446834,4.3979588384701644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,3.0,-356.0,-3077.0,-8.891319444444449,-33.400000000000006,0.1057601510859301,0.1086749285033365,8197.0,11630.0,0.0,0.5862068965517241,893.8620689655172,8028.586206896552,0.0,0.0,0.19966820025505957,0,Maasmechelen teller 1,Maasmechelen,50.97034,5.6980450000000005,2,"41,42"
68,2024,11,2880.0,2880.0,4937.0,5176.0,1231.0,1159.0,16.0,28.0,0.0,0.0,1.714236111111111,1.7972222222222225,720.0,7.384027777777778,-0.95,17.7,86.25044987083334,67.6,58.799999844000006,6.159999990000001,78.98194444444445,11.694432085569444,3.0,3.51331843620502,0.0,0,-0.5000000000000004,0.8660254037844384,7144.0,7584.0,7279.666666666667,7074.333333333333,264.07637784043527,7630.0,7955.0,7671.666666666667,7348.666666666667,264.96855159308046,2.480555555555556,2.548387096774193,2.472797192353644,2.415617532855436,0.0797526161500396,2.649305555555556,2.673051075268817,2.606332138590203,2.5093712664277183,0.0957354258494739,997.0,907.0,940.0,967.5,49.568134925575066,921.0,862.0,887.3333333333334,920.3333333333334,30.369941279711863,15.690833333333332,19.65403225806452,17.905725806451617,15.812373431899642,2.022378133743956,93.4,67.3,83.90000000000002,93.5,14.426018161641077,13.730699514583332,11.880100230349464,12.536358488364696,13.018970808250971,1.0360160359664428,58.71388888888889,58.979838709677416,61.34324970131423,66.10783303464756,4.325911469548616,1.0,0.0,0.3333333333333333,0.3333333333333333,0.5773502691896258,1.0,0.0,1.0,2.0,-2207.0,-2454.0,-8.306805555555554,-25.80000000000001,0.9538253477588872,0.9363040629095676,10113.0,14774.0,0.0676864762420468,0.0833333333333333,5918.133333333333,5817.1,0.0,0.0,0.09868281659394386,0,Machelen,Machelen,50.91618331151478,4.456121776137429,1,1
69,2024,11,5760.0,5760.0,8291.0,226.0,2784.0,5551.0,24.0,4.0,0.0,0.0,1.4394097222222222,0.0392361111111111,720.0,7.142291666666666,-1.05,17.65,86.64948264583333,66.3,60.29999986499999,4.20000006,79.56527777777778,12.662486873958333,3.0,4.4769902189262085,0.0,0,-0.5000000000000004,0.8660254037844384,12586.0,12866.0,11911.666666666666,11323.333333333334,1417.3977329364316,342.0,410.0,380.0,379.6666666666667,34.69870314579498,2.1850694444444443,2.161626344086021,2.0247834528076463,1.93367028823178,0.2575879937718681,0.0593749999999999,0.0688844086021505,0.0643785026803118,0.0654534712857877,0.0047741925905011,2251.0,1915.0,2149.0,2258.833333333333,203.20433066251357,5469.0,5605.0,5579.333333333333,5538.666666666667,100.00166665277936,15.65604166666667,19.53266129032258,17.805642921146955,15.743991188769414,1.972555993588754,94.7,75.1,83.43333333333331,106.25,10.123899117105692,13.400307207361111,11.869622344758064,12.48281853130675,12.972532424542264,0.8094408418950254,58.48888888888889,60.1518817204301,61.34217443249701,65.9460050776583,3.599205484793105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4295.0,-116.0,-8.513750000000005,-28.40000000000001,36.6858407079646,36.80116959064328,8517.0,12928.0,0.0,0.0384615384615384,10214.46153846154,364.0384615384616,0.0,0.0,0.0753596445638163,0,Malle teller 1,Malle,51.316815,4.73862,2,"103,104"
