group_id,year,month,interval_count_in,interval_count_out,total_count_in,total_count_out,zero_count_intervals_in,zero_count_intervals_out,max_interval_count_in,max_interval_count_out,min_interval_count_in,min_interval_count_out,mean_interval_count_in,mean_interval_count_out,weather_hours_available,avg_temperature_2m,min_temperature_2m,max_temperature_2m,avg_relative_humidity_2m,total_precipitation,total_rain,total_snowfall,avg_cloud_cover,rainy_days,heavy_rain_days,frost_days,storm_days,avg_wind_speed_10m,most_common_weather_code,station_to_weather_grid_km,bike_crash_count_1km_grouped,bike_crash_happened_1km_grouped,month_sin,month_cos,total_count_in_lag1,total_count_in_lag2,total_count_in_roll3_mean,total_count_in_roll6_mean,total_count_in_roll3_std,total_count_out_lag1,total_count_out_lag2,total_count_out_roll3_mean,total_count_out_roll6_mean,total_count_out_roll3_std,mean_interval_count_in_lag1,mean_interval_count_in_lag2,mean_interval_count_in_roll3_mean,mean_interval_count_in_roll6_mean,mean_interval_count_in_roll3_std,mean_interval_count_out_lag1,mean_interval_count_out_lag2,mean_interval_count_out_roll3_mean,mean_interval_count_out_roll6_mean,mean_interval_count_out_roll3_std,zero_count_intervals_in_lag1,zero_count_intervals_in_lag2,zero_count_intervals_in_roll3_mean,zero_count_intervals_in_roll6_mean,zero_count_intervals_in_roll3_std,zero_count_intervals_out_lag1,zero_count_intervals_out_lag2,zero_count_intervals_out_roll3_mean,zero_count_intervals_out_roll6_mean,zero_count_intervals_out_roll3_std,avg_temperature_2m_lag1,avg_temperature_2m_lag2,avg_temperature_2m_roll3_mean,avg_temperature_2m_roll6_mean,avg_temperature_2m_roll3_std,total_precipitation_lag1,total_precipitation_lag2,total_precipitation_roll3_mean,total_precipitation_roll6_mean,total_precipitation_roll3_std,avg_wind_speed_10m_lag1,avg_wind_speed_10m_lag2,avg_wind_speed_10m_roll3_mean,avg_wind_speed_10m_roll6_mean,avg_wind_speed_10m_roll3_std,avg_cloud_cover_lag1,avg_cloud_cover_lag2,avg_cloud_cover_roll3_mean,avg_cloud_cover_roll6_mean,avg_cloud_cover_roll3_std,rainy_days_lag1,rainy_days_lag2,rainy_days_roll3_mean,rainy_days_roll6_mean,rainy_days_roll3_std,heavy_rain_days_lag1,heavy_rain_days_lag2,heavy_rain_days_roll3_mean,heavy_rain_days_roll6_mean,heavy_rain_days_roll3_std,frost_days_lag1,frost_days_lag2,frost_days_roll3_mean,frost_days_roll6_mean,frost_days_roll3_std,storm_days_lag1,storm_days_lag2,storm_days_roll3_mean,storm_days_roll6_mean,storm_days_roll3_std,bike_crash_count_1km_grouped_lag1,bike_crash_count_1km_grouped_lag2,bike_crash_count_1km_grouped_roll3_mean,bike_crash_count_1km_grouped_roll6_mean,bike_crash_count_1km_grouped_roll3_std,bike_crash_happened_1km_grouped_lag1,bike_crash_happened_1km_grouped_lag2,bike_crash_count_1km_grouped_roll3_sum,bike_crash_count_1km_grouped_roll6_sum,total_count_in_change_lag1,total_count_out_change_lag1,avg_temperature_2m_change_lag1,total_precipitation_change_lag1,in_out_ratio,in_out_ratio_lag1,total_count_sum,total_count_sum_lag1,bike_crashes_per_1000_cyclists_lag1,group_avg_bike_crash_count_history,group_avg_total_count_in_history,group_avg_total_count_out_history,target_bike_crash_count_next_month_1km_grouped,target_bike_crash_happened_next_month_1km_grouped,predicted_probability,predicted_label,group_name,gemeente,group_lat,group_long,member_site_count,member_site_ids
47,2024,11,5760.0,5760.0,8608.0,8910.0,3724.0,3650.0,110.0,164.0,0.0,0.0,1.494444444444445,1.546875,720.0,7.136666666666666,-1.75,17.45,86.38174903888888,57.4,52.699999924,3.2899999700000007,77.65555555555555,109.0,0.0,30.0,0.0,11.663307042722222,3.0,2.7651492325840783,0.0,0,-0.5000000000000004,0.8660254037844384,12028.0,14573.0,13241.0,13262.0,1276.6663620539232,12848.0,15669.0,14463.666666666666,14593.833333333334,1454.5756540425432,2.020833333333334,2.5300347222222217,2.251835050776583,2.255025388291517,0.2578609097131678,2.1586021505376345,2.7203125,2.4593021953405017,2.4807534348864992,0.282950677288056,3593.0,3339.0,3384.0,3383.333333333333,190.5282131339132,3510.0,3112.0,3210.0,3178.833333333333,264.9603743958708,12.609677419354838,15.78375,16.056702508960573,16.273254928315414,3.5912893488519297,90.5,70.3,82.13333333333334,98.83333333333331,10.536761045659636,10.867181474569891,12.342537636944444,11.203680102816604,10.921274965396506,1.0134119655151042,71.12096774193549,58.275,62.325985663082434,64.54264486260455,7.624555613368183,117.0,156.0,128.33333333333334,149.33333333333334,24.09010862020613,0.0,0.0,0.3333333333333333,0.5,0.577350269189626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.5773502691896258,0.0,1.0,2.0,2.0,-3420.0,-3938.0,-5.473010752688173,-33.1,0.9661054994388328,0.9361768368617684,17518.0,24876.0,0.0,0.3225806451612903,10972.451612903224,11742.83870967742,0.0,0.0,0.04408986045326427,0,Herk De Stad,Herk-de-Stad,50.9437,5.177205000000001,2,"30,31"
48,2024,11,2880.0,2880.0,3263.0,3087.0,1696.0,1835.0,35.0,19.0,0.0,0.0,1.132986111111111,1.071875,720.0,6.900416666666667,-1.9,17.35,87.06934709722222,63.7,60.89999997,1.96000002,78.53611111111111,113.0,0.0,29.0,0.0,11.97179349625,3.0,4.236286749147152,0.0,0,-0.5000000000000004,0.8660254037844384,5648.0,7538.0,8316.0,8421.166666666666,3130.3693072862825,6269.0,7787.0,8830.333333333334,8798.5,3212.677595609827,1.897849462365592,2.6173611111111112,2.8224985065710877,2.927381733648704,1.042466931182525,2.106518817204301,2.703819444444445,2.996255227001195,2.984912634408602,1.066461592888386,1523.0,1287.0,1327.3333333333333,1332.0,178.94226256905705,1554.0,1395.0,1414.3333333333333,1429.0,131.07377057723167,12.341666666666669,15.675763888888888,15.917884557945042,16.15440785543608,3.703219287702336,84.9,79.1,85.16666666666667,107.53333333333336,6.204299584427711,11.847279130470431,13.457542734444443,12.283747095688469,11.93848290943302,1.0276070709149914,70.2997311827957,58.61388888888889,62.21045400238949,64.42274492234169,7.019834315466794,123.0,170.0,133.33333333333334,158.83333333333334,32.74650108535771,0.0,0.0,0.3333333333333333,0.5,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,2.0,-2385.0,-3182.0,-5.44125,-21.200000000000003,1.0570132815030775,0.9009411389376296,6350.0,11917.0,0.0,0.5263157894736842,6965.052631578948,7182.263157894737,0.0,0.0,0.0818909924622264,0,Houthalen-Helchteren,Houthalen-Helchteren,51.0644267,5.3819796,1,139
49,2024,11,5760.0,5760.0,7803.0,7637.0,3829.0,3909.0,61.0,63.0,0.0,0.0,1.3546875,1.3258680555555555,720.0,7.913402777777777,-0.15,17.9,85.25470571527778,55.9,55.2,0.49,79.94444444444444,109.0,0.0,1.0,0.0,13.299262207666668,3.0,2.524388378493569,0.0,0,-0.5000000000000004,0.8660254037844384,10575.0,12273.0,11609.0,11443.0,907.4557840467984,10336.0,12303.0,11512.0,11260.166666666666,1038.4801394345563,1.7901124868163811,2.130729166666667,1.9712164621597985,1.944228116085873,0.1713317480221048,1.7365591397849462,2.1359375,1.9571068548387096,1.9142958482676224,0.2029310328469417,3765.0,3623.0,3664.3333333333335,3654.1666666666665,87.6432161284244,3876.0,3706.0,3751.6666666666665,3746.6666666666665,108.9327009365502,12.485618279569891,15.689375,15.847623207885306,15.838591323178017,3.443856978465207,73.9,90.2,78.06666666666666,76.21666666666665,10.67817087957179,12.67823710483871,14.539461597638889,13.372124073137696,12.917441883639484,1.0169344743030346,67.27553763440861,63.644444444444446,64.17538829151732,64.99106929510155,2.8717280683167603,126.0,169.0,127.33333333333331,140.66666666666666,41.0162569395762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.1666666666666666,0.5773502691896258,1.0,0.0,1.0,1.0,-2772.0,-2699.0,-4.572215501792114,-18.000000000000007,1.021736283881105,1.02312306501548,15440.0,20911.0,0.0478217206255081,0.4482758620689655,9286.793103448275,9151.96551724138,0.0,0.0,0.1732702689657803,0,Ieper,Ieper,50.85025,2.85616,2,"67,68"
50,2024,11,2880.0,2880.0,5974.0,6039.0,1156.0,1147.0,22.0,21.0,0.0,0.0,2.074305555555556,2.096875,720.0,7.643333333333333,-0.6,17.9,86.13606685833332,61.3,59.40000022,1.33000002,80.94027777777778,113.0,0.0,6.0,0.0,12.389985789333334,3.0,2.4476685136351923,1.0,1,-0.5000000000000004,0.8660254037844384,8245.0,8474.0,8717.666666666666,8545.5,630.8409730933249,8402.0,9160.0,9191.0,9115.166666666666,804.9478243960914,2.770497311827957,2.942361111111111,2.9609617682198324,2.9034050179211466,0.2004132172244945,2.823252688172043,3.180555555555556,3.1225731780167263,3.097750522700119,0.2749534471481255,1097.0,953.0,1003.6666666666666,1011.6666666666666,80.92795149596563,1077.0,905.0,975.3333333333334,967.8333333333334,90.1794507265008,12.398655913978494,15.62520833333333,15.79657482078853,15.831751418757468,3.4867619359511086,58.5,93.9,68.73333333333333,73.75,21.9212986233328,12.007143406989249,13.919146683430556,12.715987555408754,12.311259510197656,1.0474729622167025,68.06317204301075,62.84444444444444,64.16454599761052,65.77803166069295,3.434438943233263,119.0,155.0,124.66666666666669,147.33333333333334,27.93444707405778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,1.0,-2271.0,-2363.0,-4.755322580645162,2.799999999999997,0.9892366285808908,0.981313972863604,12013.0,16647.0,0.0,0.2142857142857142,7452.642857142857,7854.785714285715,0.0,0.0,0.09194197237793116,0,Roeselare totem,Izegem,50.91717,3.18772,1,84
51,2024,11,5760.0,5760.0,1724.0,14574.0,4723.0,2031.0,20.0,40.0,0.0,0.0,0.2509982638888888,2.5302083333333334,720.0,7.2399305555555555,-2.5,17.7,86.34864108333333,61.8,55.599999958,4.33999992,78.35416666666667,113.0,0.0,20.0,0.0,11.611891621986112,3.0,5.529079586040185,0.0,0,-0.5000000000000004,0.8660254037844384,2561.0,1794.0,2169.6666666666665,1836.0,383.7399292923964,19899.0,24885.0,23650.666666666668,23076.33333333333,3311.763024936017,0.4302755376344086,0.2982421875,0.363470962141577,0.3121491608796296,0.0660307787942179,3.3432459677419355,4.3203125,4.020021281362008,3.921395235961768,0.5873414317460977,4514.0,4541.0,4526.333333333333,4674.5,13.650396819620216,1793.0,1587.0,1580.0,1557.1666666666667,216.58485634965265,12.52983870967742,15.636805555555556,15.926493428912783,16.09756160394265,3.550373505396037,73.6,95.4,82.83333333333334,93.53333333333336,11.275785264598303,11.717037619825268,13.143280026666666,12.02813888130376,11.701948656195489,0.9966955161561362,68.79032258064517,58.30416666666667,62.00461469534051,64.34651284348865,5.88463998476295,116.0,160.0,129.66666666666666,149.16666666666666,26.31222782915448,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.5773502691896257,0.0,0.0,1.0,2.0,-837.0,-5325.0,-5.289908154121865,-11.799999999999995,0.1182928502813229,0.1286999346700839,16298.0,22460.0,0.0,0.3571428571428571,1454.5,19796.75,0.0,0.0,0.0790704486935086,0,Kampenhout teller 1,Kampenhout,50.956355,4.59241,2,"70,71"
52,2024,11,2880.0,2880.0,67617.0,63926.0,277.0,160.0,228.0,169.0,0.0,0.0,23.0540601898038,22.19652777777777,720.0,7.65423611111111,-1.0,17.85,85.91973479027777,60.5,57.9,1.81999996,80.30277777777778,106.0,0.0,13.0,0.0,11.686071781166667,3.0,5.102493632417715,3.0,1,-0.5000000000000004,0.8660254037844384,82453.0,81288.0,78665.66666666667,75591.16666666667,5581.413470916956,77010.0,74638.0,72643.33333333333,69933.0,5635.292124933137,27.7059811827957,28.225,26.73685035842294,25.69378546893668,2.1438319895474685,25.87701612903226,25.915972222222223,24.688388590203107,23.76929323476703,2.092590908634097,275.0,267.0,266.3333333333333,268.3333333333333,9.018499505645783,169.0,166.0,159.0,152.33333333333334,14.79864858694872,12.469959677419354,15.631319444444443,15.834633363201908,15.903453554360814,3.4707996994575603,71.0,102.8,79.06666666666666,78.63333333333333,20.90199352533949,11.397832542473116,13.141178959305554,12.006089563899344,11.617545542463262,0.9838589558344604,68.19086021505376,62.388888888888886,63.96968339307049,65.62831541218638,3.6938370166440655,125.0,168.0,132.66666666666666,148.16666666666666,32.192131543800144,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,4.0,4.833333333333333,2.0,1.0,1.0,12.0,29.0,-14836.0,-13084.0,-4.815723566308244,-10.5,1.057738635297062,1.0706791325801843,131543.0,159463.0,0.0250841888086891,3.909090909090909,67981.63636363637,63088.454545454544,2.0,1.0,0.983035244514339,1,Eco Display Classic Budastraat,Kortrijk,50.83066,3.26286,1,143
53,2024,11,5760.0,5760.0,22361.0,22937.0,2542.0,2747.0,96.0,103.0,0.0,0.0,3.882118055555555,3.982118055555556,720.0,7.65423611111111,-1.0,17.85,85.91973479027777,60.5,57.9,1.81999996,80.30277777777778,106.0,0.0,13.0,0.0,11.686071781166667,3.0,5.758123577316747,3.0,1,-0.5000000000000004,0.8660254037844384,25888.0,25746.0,24881.0,24785.5,1622.753524106449,27681.0,27347.0,26409.0,26140.666666666668,1921.188174021502,4.349462365591398,4.469791666666667,4.228337813620072,4.212067839008364,0.3197141066849042,4.65070564516129,4.747743055555556,4.488046968339306,4.442475918458782,0.3689738808958532,2617.0,2511.0,2563.333333333333,2525.833333333333,53.01257712405052,2750.0,2531.0,2627.0,2592.1666666666665,111.9687456391288,12.469959677419354,15.631319444444443,15.834633363201911,15.903453554360814,3.470799699457564,71.0,102.8,79.06666666666665,78.63333333333334,20.90199352533947,11.397832542473116,13.141178959305554,12.00608956389934,11.617545542463262,0.9838589558344568,68.19086021505376,62.388888888888886,63.96968339307048,65.62831541218638,3.693837016644132,125.0,168.0,132.66666666666666,148.16666666666666,32.19213154380011,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.6666666666666665,0.0,1.0,1.0,6.0,16.0,-3527.0,-4744.0,-4.815723566308244,-10.5,0.9748877359724464,0.9352263285285936,45298.0,53569.0,0.0373350258545054,1.9206349206349207,20276.11111111111,21027.53968253968,1.0,1.0,0.9402887720486277,1,Kortrijk 1,Kortrijk,50.833355,3.27775,2,"16,17"
54,2024,11,5760.0,5760.0,18375.0,1682.0,1773.0,4914.0,42.0,25.0,0.0,0.0,3.1901041666666665,0.2920138888888888,720.0,7.766388888888889,0.05,17.6,85.76329585972222,70.5,68.5,1.4700000200000003,78.41527777777777,104.0,0.0,0.0,0.0,11.843340720625,3.0,4.954710188271329,1.0,1,-0.5000000000000004,0.8660254037844384,22015.0,22750.0,20663.666666666668,20141.166666666668,2999.703374224421,2105.0,2050.0,1733.6666666666667,1643.0,596.1713959368843,3.698756720430108,3.9496527777777777,3.5141875746714457,3.4252296146953403,0.5514246577978561,0.3536626344086021,0.3559027777777778,0.2951015531660693,0.2796697655316607,0.1033768572007764,1694.0,1593.0,1655.0,1637.1666666666667,54.28627819256106,4923.0,4744.0,4944.0,4957.5,211.28416883429767,12.600604838709678,15.682569444444445,15.932854689366788,15.993455794504184,3.4641802408426074,80.8,97.8,82.63333333333333,81.06666666666666,14.338177476001986,11.48648926408602,13.320297777916666,12.135594101097672,11.6984263746931,1.027551947227847,67.84543010752688,62.047222222222224,63.629540023894855,65.34306302270012,3.688709922659912,129.0,184.0,138.66666666666666,149.83333333333334,41.356176483487125,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.6666666666666667,1.0000000000000009,1.0,0.0,3.0,10.0,-3640.0,-423.0,-4.8342159498207895,-10.299999999999995,10.92449464922711,10.458432304038006,20057.0,24120.0,0.0829187396351575,1.3928571428571428,16978.821428571428,1545.25,0.0,0.0,0.3890017173107523,1,Kortrijk teller 1,Kortrijk,50.81917,3.257295,2,"74,75"
55,2024,11,429.0,429.0,1693.0,1194.0,157.0,212.0,33.0,33.0,0.0,0.0,3.9463869463869465,2.783216783216784,720.0,7.190555555555555,-1.85,17.3,86.77083496249999,62.7,60.60000002,1.47000004,77.9888888888889,123.0,0.0,23.0,0.0,11.739419490402778,3.0,3.152568756616142,1.0,1,-0.5000000000000004,0.8660254037844384,0.0,0.0,0.0,1849.5,0.0,0.0,0.0,0.0,6324.5,0.0,,,,1.3047478594185584,,,,,4.4535124618345945,,0.0,0.0,0.0,862.0,0.0,0.0,0.0,0.0,593.6666666666666,0.0,12.483602150537632,15.462361111111113,15.82349761051374,14.814210722819595,3.534328707061116,72.5,112.4,83.73333333333333,73.55000000000001,25.01885955301186,12.700898108817206,14.17153279013889,13.022482618500602,12.937004264742905,1.026750289876958,69.05376344086021,60.00694444444444,62.51575567502986,59.6400238948626,5.71288473787104,128.0,165.0,135.33333333333334,124.0,26.76440422152775,0.0,2.0,0.6666666666666666,0.3333333333333333,1.1547005383792517,0.0,0.0,0.0,2.1666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.5773502691896258,0.0,1.0,1.0,2.0,1693.0,1194.0,-5.293046594982076,-9.799999999999995,1.417922948073702,,2887.0,0.0,,0.14,1955.86,8794.82,1.0,1.0,0.8409333716084264,1,Tervuren,Kraainem,50.81896,4.47803,1,12
56,2024,11,5760.0,5760.0,6951.0,7480.0,3316.0,3625.0,57.0,80.0,0.0,0.0,1.2067708333333331,1.3175303819444446,720.0,7.011666666666666,-1.9,17.1,86.27982472361111,71.7,63.200000109,5.9499999,77.7611111111111,125.0,0.0,26.0,0.0,11.930443548180556,3.0,2.490769864912256,0.0,0,-0.5000000000000004,0.8660254037844384,10710.0,13163.0,12828.666666666666,12795.666666666666,1972.862471976525,10469.0,12942.0,12513.333333333334,12342.666666666666,1867.2751091720083,1.799395161290323,2.285243055555556,2.179926448626045,2.173776321684588,0.3403224710826614,1.758904569892473,2.24875,2.127159498207885,2.048575936399048,0.3249917550236563,2902.0,2589.0,2620.6666666666665,2752.833333333333,266.9125949319994,3484.0,3220.0,3317.333333333333,3360.1666666666665,145.01494175888678,12.562231182795696,15.713333333333336,16.07648745519713,16.261546445639187,3.709190574094006,95.7,107.2,92.8,101.96666666666664,16.047741274085894,10.8832552922043,12.355213956666669,11.284067594605732,10.962600435739844,0.9373774005842492,70.23924731182795,59.00138888888889,62.55377837514934,64.91441905615294,6.662141156648329,133.0,174.0,139.0,164.83333333333334,32.41913015489463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3759.0,-2989.0,-5.55056451612903,-24.0,0.9292780748663102,1.023020345782787,14431.0,21179.0,0.0,0.0,9981.645161290322,9465.258064516129,0.0,0.0,0.026415266826020797,0,Lanaken teller 1,Lanaken,50.881215,5.63076,2,"35,36"
57,2024,11,5760.0,5760.0,23300.0,7193.0,1773.0,4239.0,112.0,66.0,0.0,0.0,4.045138888888889,1.248784722222222,720.0,7.251388888888889,-1.45,17.6,86.21832776666666,64.4,54.49999991,6.93000003,77.86805555555556,117.0,0.0,23.0,0.0,11.817046230944442,3.0,3.4438491189587834,0.0,0,-0.5000000000000004,0.8660254037844384,31356.0,29451.0,26970.33333333333,26572.166666666668,6022.221876793757,9717.0,9974.0,9194.666666666666,8615.833333333334,1134.576719897485,5.268145161290323,5.113020833333334,4.586284722222223,4.518547453703703,1.049545189646375,1.6325604838709675,1.7315972222222222,1.563422192353644,1.4651247013142177,0.2114007527569849,1566.0,1567.0,1810.0,1739.3333333333333,421.75466802395925,4227.0,3990.0,4066.0,4075.0,139.5026881461432,12.569690860215054,15.599444444444446,15.92181302270012,16.068345280764635,3.524381271674475,67.0,84.9,74.76666666666667,86.96666666666665,9.181684667496125,11.95457387298387,13.358713336805554,12.220229372514934,11.801593686845656,1.0316365906346292,69.2002688172043,59.04583333333332,62.168055555555554,64.61247013142174,6.10279955801606,116.0,166.0,131.66666666666666,153.0,29.771350881902197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.5773502691896258,0.0,1.0,1.0,2.0,-8056.0,-2524.0,-5.318301971326165,-2.5999999999999943,3.239260392047824,3.2269218894720595,30493.0,41073.0,0.0,0.1785714285714285,23376.35714285714,7240.178571428572,0.0,0.0,0.17102433295756655,0,Heverlee teller 2,Leuven,50.8466164,4.6957187000000005,2,"76,108"
58,2024,11,2880.0,2880.0,30553.0,42026.0,378.0,414.0,80.0,114.0,0.0,0.0,10.608680555555557,14.592361111111112,720.0,7.251388888888889,-1.45,17.6,86.21832776666666,64.4,54.49999991,6.93000003,77.86805555555556,117.0,0.0,23.0,0.0,11.817046230944442,3.0,4.689899252335336,3.0,1,-0.5000000000000004,0.8660254037844384,38356.0,33250.0,32752.33333333333,30088.33333333333,5868.34817758228,53643.0,46909.0,46506.0,43053.5,7346.79447106014,12.888440860215054,11.54513888888889,11.129629629629628,10.222744016921796,1.999216656833624,18.025201612903224,16.287847222222222,15.802154271206687,14.630487205070386,2.501510653530372,395.0,404.0,405.6666666666667,403.3333333333333,11.590225767142693,351.0,374.0,387.6666666666667,390.5,45.08140784551137,12.569690860215054,15.599444444444446,15.92181302270012,16.068345280764635,3.524381271674484,67.0,84.9,74.7666666666667,86.96666666666668,9.181684667496103,11.95457387298387,13.358713336805554,12.220229372514934,11.801593686845656,1.0316365906346274,69.2002688172043,59.04583333333332,62.168055555555554,64.61247013142174,6.102799558016091,116.0,166.0,131.66666666666666,153.0,29.771350881902222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,5.666666666666667,4.666666666666667,3.785938897200184,1.0,1.0,17.0,28.0,-7803.0,-11617.0,-5.318301971326165,-2.5999999999999943,0.7270023318897825,0.7150233954103984,72579.0,91999.0,0.1086968336612354,4.678571428571429,29052.67857142857,40731.607142857145,4.0,1.0,0.9741148937310747,1,test leuven,Leuven,50.875533,4.7153163,2,"69,144"
59,2024,11,5760.0,5760.0,77949.0,72412.0,1005.0,809.0,137.0,105.0,0.0,0.0,13.5328125,12.571527777777778,720.0,7.251388888888889,-1.45,17.6,86.21832776666666,64.4,54.49999991,6.93000003,77.86805555555556,117.0,0.0,23.0,0.0,11.817046230944442,3.0,4.8595575093549215,7.0,1,-0.5000000000000004,0.8660254037844384,101038.0,96256.0,95915.0,93004.83333333331,5301.731132375496,91839.0,86375.0,86743.66666666667,84165.66666666667,4921.367425150578,16.975470430107528,16.711111111111112,16.294440710872163,15.795971942204304,0.9597815515030064,15.429939516129032,14.99565972222222,14.735112380525688,14.300770049283154,0.8553975851941326,904.0,967.0,969.3333333333334,974.3333333333334,66.53069467045452,788.0,836.0,806.3333333333334,773.5,25.92939130279297,12.569690860215054,15.599444444444446,15.92181302270012,16.068345280764635,3.524381271674472,67.0,84.9,74.76666666666667,86.96666666666665,9.181684667496098,11.95457387298387,13.358713336805554,12.220229372514934,11.801593686845656,1.0316365906346274,69.2002688172043,59.04583333333332,62.16805555555555,64.61247013142174,6.10279955801606,116.0,166.0,131.66666666666666,153.0,29.771350881902197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,5.666666666666667,4.666666666666667,2.309401076758502,1.0,1.0,17.0,28.0,-23089.0,-19427.0,-5.318301971326165,-2.5999999999999943,1.076465226757996,1.1001644181665742,150361.0,192877.0,0.0362925595068359,4.25,78348.78571428571,70772.53571428571,3.0,1.0,0.9841650158244426,1,leuven totem,Leuven,50.8868972,4.70837595,2,"77,107"
60,2024,11,5760.0,5760.0,1039.0,11082.0,5019.0,2623.0,9.0,36.0,0.0,0.0,0.1803819444444443,1.9239583333333332,720.0,7.295277777777779,-0.9,17.7,86.68016679861111,67.6,62.79999999399999,3.3599999,79.31666666666666,113.0,0.0,23.0,0.0,11.279182585833333,3.0,5.059738637714613,0.0,0,-0.5000000000000004,0.8660254037844384,855.0,844.0,835.0,745.1666666666666,25.7099202643646,19370.0,21144.0,20469.666666666668,19175.83333333333,960.442779832992,0.143649193548387,0.1465277777777777,0.1418645459976104,0.13178571644872,0.0057665347212375,3.2543682795698925,3.670833333333333,3.478595430107527,3.3964350911130192,0.2100672968580003,5270.0,5092.0,5228.0,5051.333333333333,120.61509026651972,1795.0,1686.0,1655.3333333333333,1591.3333333333333,157.25881003407525,12.39375,15.741875,15.908492383512543,16.122325268817203,3.600943286780496,66.4,118.3,85.10000000000001,99.21666666666664,28.828631601239785,11.961034998387095,13.523975113333334,12.335128655116486,12.083004517430558,1.0528827315403546,66.34139784946237,58.105555555555554,61.05355436081242,63.51431451612903,4.589491195037716,116.0,158.0,126.66666666666669,147.0,27.592269448766334,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,3.0,3.0,184.0,-8288.0,-5.098472222222222,1.1999999999999886,0.0937556397762136,0.0441404233350542,12121.0,20225.0,0.0494437577255871,0.2142857142857142,585.6071428571429,18193.714285714286,0.0,0.0,0.04160938819868626,0,Lier teller 1,Lier,51.11696,4.584405,2,"95,96"
61,2024,11,5760.0,5760.0,2716.0,3013.0,4337.0,4331.0,48.0,57.0,0.0,0.0,0.4715277777777777,0.5230902777777777,720.0,7.170625,-1.15,17.8,86.65711263333334,65.0,60.299999878,3.29000003,78.125,112.0,0.0,19.0,0.0,11.792659947777777,3.0,4.078019812352647,0.0,0,-0.5000000000000004,0.8660254037844384,4189.0,4666.0,4614.333333333333,4596.5,401.99792702616384,4471.0,5106.0,5053.333333333333,5036.833333333333,557.8676665064332,0.7037970430107527,0.8100694444444444,0.7839680406212665,0.7812752016129032,0.0708244064985126,0.7511760752688172,0.8864583333333333,0.858546146953405,0.8560334528076464,0.0964908751622395,4110.0,3848.0,3962.3333333333335,3982.3333333333335,134.14295856783988,4082.0,3857.0,3917.6666666666665,3921.3333333333335,143.9316967638931,12.34361559139785,15.714722222222225,15.910978195937872,16.1301403823178,3.6694289175620254,77.5,123.1,95.16666666666669,107.55,24.472297263095932,11.399088016666669,12.761440542916668,11.809547628543909,11.580478313272105,0.8269604689665383,67.04301075268818,58.52361111111111,61.75518219832736,64.01267174432496,4.616945813155645,111.0,152.0,118.33333333333331,143.0,30.66485501895181,0.0,0.0,0.3333333333333333,0.1666666666666666,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1666666666666666,0.5773502691896258,0.0,1.0,1.0,1.0,-1473.0,-1458.0,-5.172990591397849,-12.5,0.9014271490209094,0.9369268619995528,5729.0,8660.0,0.0,0.0952380952380952,3712.0476190476193,3973.5238095238096,1.0,1.0,0.32238411438731107,1,Gierde lille,Lille,51.24541825,4.82981335,2,"132,133"
